,AGE,SEX,POP,RACE,us,agecat,agecat2,agecat3,agecat4,agecat5
2013,65,1,27406,9,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
2014,65,1,88866,10,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
2015,65,1,4916,11,1,"(55.0, 65.0]","(-0.1, 75.0]","(-0.1, 65.0]","(55.0, 100.0]","(35.0, 100.0]"
2016,66,1,1703888,0,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2017,66,1,1417917,1,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2018,66,1,171107,2,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2019,66,1,15136,3,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2020,66,1,78851,4,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2021,66,1,2672,5,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2022,66,1,18205,6,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2023,66,1,1433066,7,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2024,66,1,175574,8,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2025,66,1,25504,9,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2026,66,1,84745,10,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2027,66,1,4726,11,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2028,67,1,1627863,0,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2029,67,1,1362039,1,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2030,67,1,158787,2,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2031,67,1,13781,3,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2032,67,1,73923,4,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2033,67,1,2523,5,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2034,67,1,16810,6,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2035,67,1,1375985,7,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2036,67,1,162973,8,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2037,67,1,23535,9,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2038,67,1,79224,10,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2039,67,1,4507,11,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2040,68,1,1564129,0,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2041,68,1,1308114,1,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2042,68,1,154475,2,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2043,68,1,13316,3,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2044,68,1,69993,4,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2045,68,1,2312,5,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2046,68,1,15919,6,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2047,68,1,1321351,7,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2048,68,1,158422,8,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2049,68,1,22724,9,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2050,68,1,74866,10,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2051,68,1,4136,11,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2052,69,1,1520465,0,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2053,69,1,1267594,1,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2054,69,1,148841,2,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2055,69,1,12923,3,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2056,69,1,73316,4,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2057,69,1,2364,5,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2058,69,1,15427,6,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2059,69,1,1280377,7,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2060,69,1,152696,8,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2061,69,1,22103,9,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2062,69,1,78012,10,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2063,69,1,4148,11,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2064,70,1,1462120,0,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2065,70,1,1231095,1,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2066,70,1,135479,2,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2067,70,1,12054,3,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2068,70,1,67079,4,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2069,70,1,2241,5,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2070,70,1,14172,6,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2071,70,1,1242887,7,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2072,70,1,138876,8,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2073,70,1,20540,9,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2074,70,1,71370,10,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2075,70,1,3902,11,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2076,71,1,1435378,0,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2077,71,1,1218609,1,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2078,71,1,126621,2,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2079,71,1,11205,3,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2080,71,1,63495,4,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2081,71,1,2000,5,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2082,71,1,13448,6,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2083,71,1,1229837,7,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2084,71,1,129890,8,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2085,71,1,19334,9,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2086,71,1,67435,10,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2087,71,1,3543,11,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2088,72,1,1483236,0,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2089,72,1,1280146,1,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2090,72,1,118067,2,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2091,72,1,11173,3,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2092,72,1,58548,4,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2093,72,1,1883,5,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2094,72,1,13419,6,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2095,72,1,1291427,7,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2096,72,1,121235,8,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2097,72,1,19540,9,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2098,72,1,62249,10,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2099,72,1,3409,11,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2100,73,1,1074771,0,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2101,73,1,912257,1,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2102,73,1,92272,2,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2103,73,1,8403,3,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2104,73,1,50017,4,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2105,73,1,1688,5,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2106,73,1,10134,6,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2107,73,1,920756,7,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2108,73,1,94694,8,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2109,73,1,14425,9,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2110,73,1,53059,10,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2111,73,1,2914,11,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2112,74,1,1044301,0,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2113,74,1,888172,1,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2114,74,1,89341,2,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2115,74,1,7935,3,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2116,74,1,47635,4,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2117,74,1,1447,5,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2118,74,1,9771,6,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2119,74,1,896372,7,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2120,74,1,91638,8,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2121,74,1,13799,9,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2122,74,1,50478,10,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2123,74,1,2694,11,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2124,75,1,998390,0,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2125,75,1,855694,1,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2126,75,1,81488,2,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2127,75,1,7298,3,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2128,75,1,43773,4,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2129,75,1,1344,5,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2130,75,1,8793,6,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2131,75,1,863087,7,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2132,75,1,83481,8,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2133,75,1,12585,9,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2134,75,1,46341,10,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2135,75,1,2456,11,1,"(65.0, 100.0]","(-0.1, 75.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2136,76,1,1003690,0,1,"(65.0, 100.0]","(75.0, 100.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2137,76,1,869669,1,1,"(65.0, 100.0]","(75.0, 100.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2138,76,1,77111,2,1,"(65.0, 100.0]","(75.0, 100.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2139,76,1,6745,3,1,"(65.0, 100.0]","(75.0, 100.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2140,76,1,40610,4,1,"(65.0, 100.0]","(75.0, 100.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2141,76,1,1168,5,1,"(65.0, 100.0]","(75.0, 100.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2142,76,1,8387,6,1,"(65.0, 100.0]","(75.0, 100.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2143,76,1,876762,7,1,"(65.0, 100.0]","(75.0, 100.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2144,76,1,79022,8,1,"(65.0, 100.0]","(75.0, 100.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2145,76,1,11942,9,1,"(65.0, 100.0]","(75.0, 100.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2146,76,1,42900,10,1,"(65.0, 100.0]","(75.0, 100.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2147,76,1,2179,11,1,"(65.0, 100.0]","(75.0, 100.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2148,77,1,854930,0,1,"(65.0, 100.0]","(75.0, 100.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2149,77,1,735193,1,1,"(65.0, 100.0]","(75.0, 100.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2150,77,1,67506,2,1,"(65.0, 100.0]","(75.0, 100.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2151,77,1,5979,3,1,"(65.0, 100.0]","(75.0, 100.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2152,77,1,37863,4,1,"(65.0, 100.0]","(75.0, 100.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2153,77,1,1014,5,1,"(65.0, 100.0]","(75.0, 100.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2154,77,1,7375,6,1,"(65.0, 100.0]","(75.0, 100.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2155,77,1,741351,7,1,"(65.0, 100.0]","(75.0, 100.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2156,77,1,69222,8,1,"(65.0, 100.0]","(75.0, 100.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2157,77,1,10513,9,1,"(65.0, 100.0]","(75.0, 100.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2158,77,1,39971,10,1,"(65.0, 100.0]","(75.0, 100.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2159,77,1,1883,11,1,"(65.0, 100.0]","(75.0, 100.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2160,78,1,760170,0,1,"(65.0, 100.0]","(75.0, 100.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2161,78,1,651867,1,1,"(65.0, 100.0]","(75.0, 100.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2162,78,1,60642,2,1,"(65.0, 100.0]","(75.0, 100.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2163,78,1,5388,3,1,"(65.0, 100.0]","(75.0, 100.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2164,78,1,34740,4,1,"(65.0, 100.0]","(75.0, 100.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2165,78,1,956,5,1,"(65.0, 100.0]","(75.0, 100.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2166,78,1,6577,6,1,"(65.0, 100.0]","(75.0, 100.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2167,78,1,657411,7,1,"(65.0, 100.0]","(75.0, 100.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2168,78,1,62127,8,1,"(65.0, 100.0]","(75.0, 100.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2169,78,1,9381,9,1,"(65.0, 100.0]","(75.0, 100.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2170,78,1,36659,10,1,"(65.0, 100.0]","(75.0, 100.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2171,78,1,1752,11,1,"(65.0, 100.0]","(75.0, 100.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2172,79,1,701319,0,1,"(65.0, 100.0]","(75.0, 100.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2173,79,1,598715,1,1,"(65.0, 100.0]","(75.0, 100.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2174,79,1,56996,2,1,"(65.0, 100.0]","(75.0, 100.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2175,79,1,5047,3,1,"(65.0, 100.0]","(75.0, 100.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2176,79,1,33504,4,1,"(65.0, 100.0]","(75.0, 100.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2177,79,1,900,5,1,"(65.0, 100.0]","(75.0, 100.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2178,79,1,6157,6,1,"(65.0, 100.0]","(75.0, 100.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2179,79,1,603878,7,1,"(65.0, 100.0]","(75.0, 100.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2180,79,1,58401,8,1,"(65.0, 100.0]","(75.0, 100.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2181,79,1,8683,9,1,"(65.0, 100.0]","(75.0, 100.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2182,79,1,35403,10,1,"(65.0, 100.0]","(75.0, 100.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2183,79,1,1641,11,1,"(65.0, 100.0]","(75.0, 100.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2184,80,1,643638,0,1,"(65.0, 100.0]","(75.0, 100.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2185,80,1,553233,1,1,"(65.0, 100.0]","(75.0, 100.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2186,80,1,50168,2,1,"(65.0, 100.0]","(75.0, 100.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2187,80,1,4255,3,1,"(65.0, 100.0]","(75.0, 100.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2188,80,1,29901,4,1,"(65.0, 100.0]","(75.0, 100.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2189,80,1,743,5,1,"(65.0, 100.0]","(75.0, 100.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2190,80,1,5338,6,1,"(65.0, 100.0]","(75.0, 100.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2191,80,1,557749,7,1,"(65.0, 100.0]","(75.0, 100.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2192,80,1,51376,8,1,"(65.0, 100.0]","(75.0, 100.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2193,80,1,7438,9,1,"(65.0, 100.0]","(75.0, 100.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2194,80,1,31503,10,1,"(65.0, 100.0]","(75.0, 100.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2195,80,1,1384,11,1,"(65.0, 100.0]","(75.0, 100.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2196,81,1,593628,0,1,"(65.0, 100.0]","(75.0, 100.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2197,81,1,511212,1,1,"(65.0, 100.0]","(75.0, 100.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2198,81,1,45432,2,1,"(65.0, 100.0]","(75.0, 100.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2199,81,1,3901,3,1,"(65.0, 100.0]","(75.0, 100.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2200,81,1,27425,4,1,"(65.0, 100.0]","(75.0, 100.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2201,81,1,689,5,1,"(65.0, 100.0]","(75.0, 100.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2202,81,1,4969,6,1,"(65.0, 100.0]","(75.0, 100.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2203,81,1,515398,7,1,"(65.0, 100.0]","(75.0, 100.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2204,81,1,46575,8,1,"(65.0, 100.0]","(75.0, 100.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2205,81,1,6877,9,1,"(65.0, 100.0]","(75.0, 100.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
2206,81,1,28900,10,1,"(65.0, 100.0]","(75.0, 100.0]","(65.0, 100.0]","(55.0, 100.0]","(35.0, 100.0]"
